,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
551,1384182577964015619,1384182577964015619,1618849818000.0,2021-04-19 09:30:18,-0700,,Ten Astounding Cases of Modern Evolution and Adaptation  https://t.co/5TABVFzs6R  https://t.co/rQ2SIaj1p1,en,[],[],19722699,19722699,PopSci,Popular Science,1,09,https://twitter.com/PopSci/status/1384182577964015619,['https://www.popsci.com/science/article/2011-09/ten-new-or-newly-discovered-animal-evolutions-including-humans/?taid=607db0195a08ec0001320728&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzWat9mUYAQv8-q.jpg'],1,https://pbs.twimg.com/media/EzWat9mUYAQv8-q.jpg,False,24,0,7,,None,,,,,,,[],,,,
552,1384175022516817921,1384175022516817921,1618848016000.0,2021-04-19 09:00:16,-0700,,This fast two-way charger turns electric cars into a backup power source for your home  https://t.co/cI83VGuO7S  https://t.co/N5YncZFlWV,en,[],[],19722699,19722699,PopSci,Popular Science,1,09,https://twitter.com/PopSci/status/1384175022516817921,['https://www.popsci.com/story/technology/dcbel-home-electric-car-charger/?taid=607da90f5a08ec0001320700&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzWT2MNUcAEK_bG.jpg'],1,https://pbs.twimg.com/media/EzWT2MNUcAEK_bG.jpg,False,14,2,3,,None,,,,,,,[],,,,
553,1384167476989022212,1384167476989022212,1618846217000.0,2021-04-19 08:30:17,-0700,,"On this #NationalGarlicDay, pour one out for the folks who can never eat garlic again  https://t.co/nKDgI2GUAW  https://t.co/mgmOLnf00R",en,['nationalgarlicday'],[],19722699,19722699,PopSci,Popular Science,1,08,https://twitter.com/PopSci/status/1384167476989022212,['https://www.popsci.com/animal-vegetable-miserable/?taid=607d8fa7a42d6a000129755a&utm_campaign=trueanthem_manual&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzWM-03VoAIAXGJ.jpg'],1,https://pbs.twimg.com/media/EzWM-03VoAIAXGJ.jpg,False,17,1,2,,None,,,,,,,[],,,,
554,1384159927803912201,1384159927803912201,1618844417000.0,2021-04-19 08:00:17,-0700,,DARPA wants cave robots that can scout ahead for threats or missing people  https://t.co/cTJwF21ZKX  https://t.co/DRBZ1Vk8Jq,en,[],[],19722699,19722699,PopSci,Popular Science,1,08,https://twitter.com/PopSci/status/1384159927803912201,['https://www.popsci.com/story/technology/darpa-subterranean-challenge-robots/?taid=607d9afe5a08ec00013206ad&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzWGHYSUYAYxfUU.jpg'],1,https://pbs.twimg.com/media/EzWGHYSUYAYxfUU.jpg,False,24,0,5,,None,,,,,,,[],,,,
555,1384152380497743872,1384152380497743872,1618842618000.0,2021-04-19 07:30:18,-0700,,How to digitize all your VHS and cassette tapes  https://t.co/pXxVzABNOx  https://t.co/AodNCSxBCN,en,[],[],19722699,19722699,PopSci,Popular Science,1,07,https://twitter.com/PopSci/status/1384152380497743872,['https://www.popsci.com/how-to-digitize-tapes/?taid=607d93f85a08ec000132067f&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzV_QGWVoAYKYmX.jpg'],1,https://pbs.twimg.com/media/EzV_QGWVoAYKYmX.jpg,False,29,0,7,,None,,,,,,,[],,,,
556,1384144864581885953,1384144864581885953,1618840826000.0,2021-04-19 07:00:26,-0700,,What to expect from Apple’s ‘Spring Loaded’ product announcement event  https://t.co/RySwIpyv7J  https://t.co/isfnMIPmdr,en,[],[],19722699,19722699,PopSci,Popular Science,1,07,https://twitter.com/PopSci/status/1384144864581885953,['https://www.popsci.com/story/technology/apple-spring-loaded-event-rumors/?taid=607d8cf93f50910001b1d529&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzV4apQVoAEJGB7.jpg'],1,https://pbs.twimg.com/media/EzV4apQVoAEJGB7.jpg,False,6,0,3,,None,,,,,,,[],,,,
557,1384137304852160519,1384137304852160519,1618839024000.0,2021-04-19 06:30:24,-0700,,Charles Darwin wrote enough one-liners to fill a burn book  https://t.co/ThyVlS31kV  https://t.co/jDo2RLWkNx,en,[],[],19722699,19722699,PopSci,Popular Science,1,06,https://twitter.com/PopSci/status/1384137304852160519,['https://www.popsci.com/saddest-meanest-funniest-charles-darwin-quotes/?taid=607d85ee3f50910001b1d4f7&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzVxipqVUAI3fEB.jpg'],1,https://pbs.twimg.com/media/EzVxipqVUAI3fEB.jpg,False,82,2,19,,None,,,,,,,[],,,,
558,1384129743457447948,1384129743457447948,1618837221000.0,2021-04-19 06:00:21,-0700,,We have no clue how climate change will affect most land mammals  https://t.co/kZwlANFTfK  https://t.co/V2Jsa8Pygd,en,[],[],19722699,19722699,PopSci,Popular Science,1,06,https://twitter.com/PopSci/status/1384129743457447948,['https://www.popsci.com/story/science/climate-change-affect-mammals/?taid=607d7ee3c18bb900010d2c86&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzVqqbeVUAQO3p2.jpg'],1,https://pbs.twimg.com/media/EzVqqbeVUAQO3p2.jpg,False,26,0,4,,None,,,,,,,[],,,,
559,1384122166615035909,1384122166615035909,1618835414000.0,2021-04-19 05:30:14,-0700,,The coolest way to keep food cold without refrigeration  https://t.co/pt95OSOGeM  https://t.co/rhna0KCQoy,en,[],[],19722699,19722699,PopSci,Popular Science,1,05,https://twitter.com/PopSci/status/1384122166615035909,['https://www.popsci.com/build-your-own-diy-refrigerator/?taid=607d77d45a08ec00013205e6&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzVjxbPVUA4Uo4W.jpg'],1,https://pbs.twimg.com/media/EzVjxbPVUA4Uo4W.jpg,False,31,1,7,,None,,,,,,,[],,,,
560,1384114598169563136,1384114598169563136,1618833610000.0,2021-04-19 05:00:10,-0700,,Loud industrial noise hurts neighboring trees  https://t.co/gVEjxhrpw7  https://t.co/pvqXKtZ5oz,en,[],[],19722699,19722699,PopSci,Popular Science,1,05,https://twitter.com/PopSci/status/1384114598169563136,['https://www.popsci.com/story/uncategorized/natural-gas-wells-noise-tree-growth/?taid=607d70c85a08ec00013205c5&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzVc46xVkAcA8gY.jpg'],1,https://pbs.twimg.com/media/EzVc46xVkAcA8gY.jpg,False,18,0,6,,None,,,,,,,[],,,,
561,1384107110342873095,1384107110342873095,1618831825000.0,2021-04-19 04:30:25,-0700,,Simple tricks for freeing up storage space on your smartphone  https://t.co/BaWpnYgQUF  https://t.co/CmOf7Qp3Yz,en,[],[],19722699,19722699,PopSci,Popular Science,1,04,https://twitter.com/PopSci/status/1384107110342873095,['https://www.popsci.com/free-up-space-on-your-smartphone/?taid=607d69d0c18bb900010d2c23&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzVWFKEVUAIOHeA.jpg'],1,https://pbs.twimg.com/media/EzVWFKEVUAIOHeA.jpg,False,21,0,2,,None,,,,,,,[],,,,
562,1384099562399232000,1384099562399232000,1618830025000.0,2021-04-19 04:00:25,-0700,,Astronomers cooked up alien atmospheres in an oven  https://t.co/jyCsSj54X6  https://t.co/Ngg4bWVqln,en,[],[],19722699,19722699,PopSci,Popular Science,1,04,https://twitter.com/PopSci/status/1384099562399232000,['https://www.popsci.com/story/space/astronomers-cooked-up-alien-atmospheres-in-an-oven/?taid=607d62c83f50910001b1d453&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzVPNuuVUAUks3j.jpg'],1,https://pbs.twimg.com/media/EzVPNuuVUAUks3j.jpg,False,18,1,2,,None,,,,,,,[],,,,
563,1384091996915048454,1384091996915048454,1618828221000.0,2021-04-19 03:30:21,-0700,,Feral pigs are ruining ecosystems across 35 states and hunting is making it worse  https://t.co/QN7lZHAHyJ  https://t.co/EbIzQocmhU,en,[],[],19722699,19722699,PopSci,Popular Science,1,03,https://twitter.com/PopSci/status/1384091996915048454,['https://www.popsci.com/feral-pig-problem/?taid=607d5bbcc18bb900010d2be4&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzVIVZHVgAQLyPR.jpg'],1,https://pbs.twimg.com/media/EzVIVZHVgAQLyPR.jpg,False,21,2,6,,None,,,,,,,[],,,,
564,1384084403463151619,1384084403463151619,1618826411000.0,2021-04-19 03:00:11,-0700,,DARPA wants cave robots that can scout ahead for threats or missing people  https://t.co/br3dqlAmqY  https://t.co/VbBMxPIqTi,en,[],[],19722699,19722699,PopSci,Popular Science,1,03,https://twitter.com/PopSci/status/1384084403463151619,['https://www.popsci.com/story/technology/darpa-subterranean-challenge-robots/?taid=607d54a95a08ec0001320552&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzVBbXTVgAMD0Bd.jpg'],1,https://pbs.twimg.com/media/EzVBbXTVgAMD0Bd.jpg,False,14,0,2,,None,,,,,,,[],,,,
565,1384076849991454726,1384076849991454726,1618824610000.0,2021-04-19 02:30:10,-0700,,Identifying animals in photos is trickier than you might think  https://t.co/ASMoAkdqRh  https://t.co/w8awqUOHXo,en,[],[],19722699,19722699,PopSci,Popular Science,1,02,https://twitter.com/PopSci/status/1384076849991454726,['https://www.popsci.com/story/animals/thylacine-sightings-possible-identification/?taid=607d4da03f50910001b1d3fc&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzU6jr4VoA0MPGJ.jpg'],1,https://pbs.twimg.com/media/EzU6jr4VoA0MPGJ.jpg,False,26,5,3,,None,,,,,,,[],,,,
566,1384069330908766212,1384069330908766212,1618822817000.0,2021-04-19 02:00:17,-0700,,What to expect from Apple’s ‘Spring Loaded’ product announcement event  https://t.co/3oL4C4YFFZ  https://t.co/G0x3LA2iuS,en,[],[],19722699,19722699,PopSci,Popular Science,1,02,https://twitter.com/PopSci/status/1384069330908766212,['https://www.popsci.com/story/technology/apple-spring-loaded-event-rumors/?taid=607d46a0c18bb900010d2b9f&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzUzuDQVUAM3B-t.jpg'],1,https://pbs.twimg.com/media/EzUzuDQVUAM3B-t.jpg,False,7,1,1,,None,,,,,,,[],,,,
567,1384061752371867650,1384061752371867650,1618821011000.0,2021-04-19 01:30:11,-0700,,These charts reveal America’s complicated relationship with exercise  https://t.co/jxg8BwI2Na  https://t.co/sH7GVEDgYd,en,[],[],19722699,19722699,PopSci,Popular Science,1,01,https://twitter.com/PopSci/status/1384061752371867650,['https://www.popsci.com/american-exercise-guidelines-charts/?taid=607d3f91c18bb900010d2b74&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzUs06vVkAAreuF.jpg'],1,https://pbs.twimg.com/media/EzUs06vVkAAreuF.jpg,False,6,0,0,,None,,,,,,,[],,,,
568,1384054198132645893,1384054198132645893,1618819209000.0,2021-04-19 01:00:09,-0700,,Amazon Echo Buds 2 wireless earbuds promise improved noise-canceling for $99  https://t.co/kp4HMZFOLI  https://t.co/OJs8RCW2JY,en,[],[],19722699,19722699,PopSci,Popular Science,1,01,https://twitter.com/PopSci/status/1384054198132645893,['https://www.popsci.com/story/technology/the-amazon-echo-buds-2-wireless-earbuds-promise-better-noise-canceling-for-not-a-lot-of-money/?taid=607d38885a08ec00013204df&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzUl9NTVgAErd1e.jpg'],1,https://pbs.twimg.com/media/EzUl9NTVgAErd1e.jpg,False,5,0,2,,None,,,,,,,[],,,,
569,1384046684661981185,1384046684661981185,1618817418000.0,2021-04-19 00:30:18,-0700,,Everything you thought you knew about tetanus is wrong  https://t.co/upDIxZU4Vg  https://t.co/3AQQXpPhdg,en,[],[],19722699,19722699,PopSci,Popular Science,1,00,https://twitter.com/PopSci/status/1384046684661981185,['https://www.popsci.com/tetanus-infection/?taid=607d31895a08ec00013204cf&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzUfH9CUcAM5O6Z.jpg'],1,https://pbs.twimg.com/media/EzUfH9CUcAM5O6Z.jpg,False,37,2,15,,None,,,,,,,[],,,,
570,1384039113582530571,1384039113582530571,1618815613000.0,2021-04-19 00:00:13,-0700,,Loud industrial noise hurts neighboring trees  https://t.co/sftnqymUd0  https://t.co/YJPan69rHL,en,[],[],19722699,19722699,PopSci,Popular Science,1,00,https://twitter.com/PopSci/status/1384039113582530571,['https://www.popsci.com/story/uncategorized/natural-gas-wells-noise-tree-growth/?taid=607d2a7bc18bb900010d2b2c&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzUYPJ3VEAAHYbR.jpg'],1,https://pbs.twimg.com/media/EzUYPJ3VEAAHYbR.jpg,False,31,1,10,,None,,,,,,,[],,,,
571,1384031539743182850,1384031539743182850,1618813807000.0,2021-04-18 23:30:07,-0700,,"America’s obsession with meat, explained  https://t.co/H6CmOOGVPN  https://t.co/pNoKt9tksl",en,[],[],19722699,19722699,PopSci,Popular Science,7,23,https://twitter.com/PopSci/status/1384031539743182850,['https://www.popsci.com/why-americans-eat-so-much-meat/?taid=607d236e3f50910001b1d376&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzURWQ5VUAcrzlC.jpg'],1,https://pbs.twimg.com/media/EzURWQ5VUAcrzlC.jpg,False,11,3,4,,None,,,,,,,[],,,,
572,1384024011064037384,1384024011064037384,1618812012000.0,2021-04-18 23:00:12,-0700,,"A complete guide on how to safely take, send, and store nudes  https://t.co/P7waW4krc8  https://t.co/Qp9uUYTsH7",en,[],[],19722699,19722699,PopSci,Popular Science,7,23,https://twitter.com/PopSci/status/1384024011064037384,['https://www.popsci.com/story/diy/how-to-take-nudes/?taid=607d1c6bc18bb900010d2afb&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzUKgDcVoAA-s01.jpg'],1,https://pbs.twimg.com/media/EzUKgDcVoAA-s01.jpg,False,25,4,4,,None,,,,,,,[],,,,
573,1384016436171927559,1384016436171927559,1618810206000.0,2021-04-18 22:30:06,-0700,,How to unsubscribe from all your newsletters at once  https://t.co/efdOlvImsf  https://t.co/nXTd6NPiTy,en,[],[],19722699,19722699,PopSci,Popular Science,7,22,https://twitter.com/PopSci/status/1384016436171927559,['https://www.popsci.com/how-to-mass-unsubscribe-from-newsletters/?taid=607d155c3f50910001b1d345&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzUDnJ-UUAEL0Qa.jpg'],1,https://pbs.twimg.com/media/EzUDnJ-UUAEL0Qa.jpg,False,24,0,7,,None,,,,,,,[],,,,
574,1384008913880637448,1384008913880637448,1618808413000.0,2021-04-18 22:00:13,-0700,,DARPA wants cave robots that can scout ahead for threats or missing people  https://t.co/wtj4AKMKn8  https://t.co/C6ZKGvDPXD,en,[],[],19722699,19722699,PopSci,Popular Science,7,22,https://twitter.com/PopSci/status/1384008913880637448,['https://www.popsci.com/story/technology/darpa-subterranean-challenge-robots/?taid=607d0e5b5a08ec000132044c&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzT8xS_VcAEKff-.jpg'],1,https://pbs.twimg.com/media/EzT8xS_VcAEKff-.jpg,False,29,0,4,,None,,,,,,,[],,,,
575,1384001334047772676,1384001334047772676,1618806606000.0,2021-04-18 21:30:06,-0700,,Are we alone in the universe? Probably not.  https://t.co/0dc3NNhUvk  https://t.co/sbqtPwejVD,en,[],[],19722699,19722699,PopSci,Popular Science,7,21,https://twitter.com/PopSci/status/1384001334047772676,['https://www.popsci.com/are-we-alone-in-the-universe/?taid=607d074d5a08ec000132042c&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzT14KEUcAAU7Fv.jpg'],1,https://pbs.twimg.com/media/EzT14KEUcAAU7Fv.jpg,False,69,4,15,,None,,,,,,,[],,,,
576,1383993775534481410,1383993775534481410,1618804804000.0,2021-04-18 21:00:04,-0700,,What to expect from Apple’s ‘Spring Loaded’ product announcement event  https://t.co/TvCL2dQnm9  https://t.co/FeqTuQaV66,en,[],[],19722699,19722699,PopSci,Popular Science,7,21,https://twitter.com/PopSci/status/1383993775534481410,['https://www.popsci.com/story/technology/apple-spring-loaded-event-rumors/?taid=607d0042c18bb900010d2a8d&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzTvAG3VoAAjEgv.jpg'],1,https://pbs.twimg.com/media/EzTvAG3VoAAjEgv.jpg,False,12,1,1,,None,,,,,,,[],,,,
577,1383986227209113600,1383986227209113600,1618803004000.0,2021-04-18 20:30:04,-0700,,How some animals survive on almost no water  https://t.co/M7uGB2qiSI  https://t.co/KJDSY0SAJy,en,[],[],19722699,19722699,PopSci,Popular Science,7,20,https://twitter.com/PopSci/status/1383986227209113600,['https://www.popsci.com/how-some-animals-survive-on-almost-no-water/?taid=607cf93b5a08ec00013203f5&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzToI3lVgAsZDOW.jpg'],1,https://pbs.twimg.com/media/EzToI3lVgAsZDOW.jpg,False,27,0,5,,None,,,,,,,[],,,,
578,1383978674660147202,1383978674660147202,1618801203000.0,2021-04-18 20:00:03,-0700,,This remote-controlled landmine will attack tanks from above  https://t.co/8HiMvFoXIG  https://t.co/uyOs8U27lH,en,[],[],19722699,19722699,PopSci,Popular Science,7,20,https://twitter.com/PopSci/status/1383978674660147202,['https://www.popsci.com/story/technology/us-army-new-anti-tank-mines/?taid=607cf2315a08ec00013203ca&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzThRH0VcAQmVYp.jpg'],1,https://pbs.twimg.com/media/EzThRH0VcAQmVYp.jpg,False,23,3,3,,None,,,,,,,[],,,,
579,1383971168667914242,1383971168667914242,1618799414000.0,2021-04-18 19:30:14,-0700,,How cats and dogs see the world  https://t.co/KWngrPDC3y  https://t.co/XAnN8mv38I,en,[],[],19722699,19722699,PopSci,Popular Science,7,19,https://twitter.com/PopSci/status/1383971168667914242,['https://www.popsci.com/story/science/cat-dog-human-vision-color-blind/?taid=607ceb34c18bb900010d2a49&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzTacRZUcAohuJ4.jpg'],1,https://pbs.twimg.com/media/EzTacRZUcAohuJ4.jpg,False,40,3,8,,None,,,,,,,[],,,,
580,1383963616207011840,1383963616207011840,1618797613000.0,2021-04-18 19:00:13,-0700,,Loud industrial noise hurts neighboring trees  https://t.co/SpSjOae3b0  https://t.co/8jH85lI3RZ,en,[],[],19722699,19722699,PopSci,Popular Science,7,19,https://twitter.com/PopSci/status/1383963616207011840,['https://www.popsci.com/story/uncategorized/natural-gas-wells-noise-tree-growth/?taid=607ce42b3f50910001b1d27d&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzTTkm0UUAIv3t-.jpg'],1,https://pbs.twimg.com/media/EzTTkm0UUAIv3t-.jpg,False,23,0,5,,None,,,,,,,[],,,,
581,1383956091856322565,1383956091856322565,1618795819000.0,2021-04-18 18:30:19,-0700,,Ranked: the loudest sounds ever measured  https://t.co/tNSIL1VT1u  https://t.co/lUuZNTztSm,en,[],[],19722699,19722699,PopSci,Popular Science,7,18,https://twitter.com/PopSci/status/1383956091856322565,['https://www.popsci.com/story/science/loudest-sounds-ever-measured/?taid=607cdd2a5a08ec000132036c&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzTMusnUcAISv6L.jpg'],1,https://pbs.twimg.com/media/EzTMusnUcAISv6L.jpg,False,24,1,10,,None,,,,,,,[],,,,
582,1383948518851702786,1383948518851702786,1618794014000.0,2021-04-18 18:00:14,-0700,,"A complete guide on how to safely take, send, and store nudes  https://t.co/bKlq6i04FG  https://t.co/GxMrOafSgc",en,[],[],19722699,19722699,PopSci,Popular Science,7,18,https://twitter.com/PopSci/status/1383948518851702786,['https://www.popsci.com/story/diy/how-to-take-nudes/?taid=607cd61b3f50910001b1d240&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzTF14WVIAEvTV1.jpg'],1,https://pbs.twimg.com/media/EzTF14WVIAEvTV1.jpg,False,40,7,12,,None,,,,,,,[],,,,
583,1383940973093220371,1383940973093220371,1618792215000.0,2021-04-18 17:30:15,-0700,,Please do not try to survive on an all-meat diet  https://t.co/X5ztGemetJ  https://t.co/biEHETIQAq,en,[],[],19722699,19722699,PopSci,Popular Science,7,17,https://twitter.com/PopSci/status/1383940973093220371,['https://www.popsci.com/carnivore-all-meat-diet/?taid=607ccf153f50910001b1d22a&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzS--nYVIAI17GR.jpg'],1,https://pbs.twimg.com/media/EzS--nYVIAI17GR.jpg,False,41,2,11,,None,,,,,,,[],,,,
584,1383933425581576201,1383933425581576201,1618790415000.0,2021-04-18 17:00:15,-0700,,Are your cleaning products really green? Here’s how to tell.  https://t.co/5Q9R46YCNr  https://t.co/TqaQvMpRiF,en,[],[],19722699,19722699,PopSci,Popular Science,7,17,https://twitter.com/PopSci/status/1383933425581576201,['https://www.popsci.com/story/environment/sustainable-cleaning-products/?taid=607cc80d3f50910001b1d1fb&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzS4HP-UcAoDDzv.jpg'],1,https://pbs.twimg.com/media/EzS4HP-UcAoDDzv.jpg,False,7,0,0,,None,,,,,,,[],,,,
585,1383925866661486596,1383925866661486596,1618788613000.0,2021-04-18 16:30:13,-0700,,"If everyone became vegetarian, would the planet actually be better off?  https://t.co/lCGFmuYZeq  https://t.co/w5yNteOua6",en,[],[],19722699,19722699,PopSci,Popular Science,7,16,https://twitter.com/PopSci/status/1383925866661486596,['https://www.popsci.com/vegetarian-environment-health/?taid=607cc103c18bb900010d2995&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzSxPRBVUAEj3kn.jpg'],1,https://pbs.twimg.com/media/EzSxPRBVUAEj3kn.jpg,False,33,13,7,,None,,,,,,,[],,,,
586,1383918301919662083,1383918301919662083,1618786809000.0,2021-04-18 16:00:09,-0700,,What to expect from Apple’s ‘Spring Loaded’ product announcement event  https://t.co/3I0tjgIwo6  https://t.co/KunPBjxrzH,en,[],[],19722699,19722699,PopSci,Popular Science,7,16,https://twitter.com/PopSci/status/1383918301919662083,['https://www.popsci.com/story/technology/apple-spring-loaded-event-rumors/?taid=607cb9f8c18bb900010d296d&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzSqXBZVcAIHKgI.jpg'],1,https://pbs.twimg.com/media/EzSqXBZVcAIHKgI.jpg,False,8,0,2,,None,,,,,,,[],,,,
587,1383910764080033792,1383910764080033792,1618785012000.0,2021-04-18 15:30:12,-0700,,How Sneeze Particles Travel Inside An Airplane  https://t.co/amnEkvQX0S  https://t.co/fWYZnB88EB,en,[],[],19722699,19722699,PopSci,Popular Science,7,15,https://twitter.com/PopSci/status/1383910764080033792,['https://www.popsci.com/article/science/how-sneeze-particles-travel-inside-airplane/?taid=607cb2f35a08ec00013202a4&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzSjgQrUcAUIrxN.jpg'],1,https://pbs.twimg.com/media/EzSjgQrUcAUIrxN.jpg,False,27,3,12,,None,,,,,,,[],,,,
588,1383903199950561288,1383903199950561288,1618783209000.0,2021-04-18 15:00:09,-0700,,"In the battle for the crown, Indian jumping ants shrink and regrow their brains  https://t.co/NAVue7F5HO  https://t.co/21V05n1n29",en,[],[],19722699,19722699,PopSci,Popular Science,7,15,https://twitter.com/PopSci/status/1383903199950561288,['https://www.popsci.com/story/animals/indian-jumping-ants-shrink-or-grow-brains/?taid=607cabe75a08ec0001320280&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzScn40VgAU27Y7.jpg'],1,https://pbs.twimg.com/media/EzScn40VgAU27Y7.jpg,False,14,0,2,,None,,,,,,,[],,,,
589,1383895653563080707,1383895653563080707,1618781410000.0,2021-04-18 14:30:10,-0700,,Can we really ever know if animals are happy?  https://t.co/1rNXWy0Oat  https://t.co/TUUdJZsFmA,en,[],[],19722699,19722699,PopSci,Popular Science,7,14,https://twitter.com/PopSci/status/1383895653563080707,['https://www.popsci.com/is-my-pet-happy/?taid=607ca4e0c18bb900010d291d&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzSVwudVkAsOi6k.jpg'],1,https://pbs.twimg.com/media/EzSVwudVkAsOi6k.jpg,False,32,1,3,,None,,,,,,,[],,,,
590,1383888112200273924,1383888112200273924,1618779612000.0,2021-04-18 14:00:12,-0700,,"How divers found 4 new coral species, hidden in plain sight  https://t.co/hmdpntIcg0  https://t.co/r4ANMzvHRh",en,[],[],19722699,19722699,PopSci,Popular Science,7,14,https://twitter.com/PopSci/status/1383888112200273924,['https://www.popsci.com/story/science/coral-reef-diversity/?taid=607c9dd93f50910001b1d163&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzSO5iOUUAA1D1p.jpg'],1,https://pbs.twimg.com/media/EzSO5iOUUAA1D1p.jpg,False,24,0,5,,None,,,,,,,[],,,,
591,1383880552554524674,1383880552554524674,1618777809000.0,2021-04-18 13:30:09,-0700,,Check out the double-rotor helicopter that could be the US Army’s next Black Hawk  https://t.co/FK2GgVqXwb  https://t.co/tad34AKb8h,en,[],[],19722699,19722699,PopSci,Popular Science,7,13,https://twitter.com/PopSci/status/1383880552554524674,['https://www.popsci.com/story/technology/defiant-x-helicopter-could-replace-black-hawk/?taid=607c96d05a08ec0001320235&utm_campaign=trueanthem_trending-content&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/EzSIBvcVgAIkyC-.jpg'],1,https://pbs.twimg.com/media/EzSIBvcVgAIkyC-.jpg,False,51,7,15,,None,,,,,,,[],,,,
